,sentence,tokens,tags,Indicator
15,Agent James Bond utilized the Token mnbvcxzlkjhgfdsapoiuytrewq_09876 from IP 198.51.100.7 during his London mission.,"['Agent', 'James', 'Bond', 'utilized', 'the', 'Token', 'mnbvcxzlkjhgfdsapoiuytrewq_09876', 'from', 'IP', '198.51.100.7', 'during', 'his', 'London', 'mission', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O']",True
16,The Token poiuytrewqlkjhgfdsamnbvcxz_123456789 was detected at 7:45 AM with IP 172.217.3.110 near the Silicon Valley.,"['The', 'Token', 'poiuytrewqlkjhgfdsamnbvcxz_123456789', 'was', 'detected', 'at', '7:45', 'AM', 'with', 'IP', '172.217.3.110', 'near', 'the', 'Silicon', 'Valley', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
17,"At noon, the Token asdfzxcvghjklqwertyuiop12345 was routed through IP 2001:4860:4860::8888 during the Microsoft meeting.","['At', 'noon', ',', 'the', 'Token', 'asdfzxcvghjklqwertyuiop12345', 'was', 'routed', 'through', 'IP', '2001:4860:4860::8888', 'during', 'the', 'Microsoft', 'meeting', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'O']",True
18,The Token qazwsx_edcrfvtgbyhnujmikolp09876 was accessed from IP 203.0.113.42 on Friday in Tokyo.,"['The', 'Token', 'qazwsx_edcrfvtgbyhnujmikolp09876', 'was', 'accessed', 'from', 'IP', '203.0.113.42', 'on', 'Friday', 'in', 'Tokyo', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-tim', 'O', 'B-geo', 'O']",True
19,President Barack Obama logged in with Token lkjhgfdsamnbvcxzytrewq_1234567890 from IP 8.8.4.4 during the 2012 summit in Washington D.C.,"['President', 'Barack', 'Obama', 'logged', 'in', 'with', 'Token', 'lkjhgfdsamnbvcxzytrewq_1234567890', 'from', 'IP', '8.8.4.4', 'during', 'the', '2012', 'summit', 'in', 'Washington', 'D.C.', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'O', 'O', 'B-gpe', 'I-gpe', 'O', 'O']",False
20,The encrypted Token asdfghjklzxcvbnmqwertyuiop_9876543210 was sent from IP 192.0.2.128 during the afternoon meeting in Toronto.,"['The', 'encrypted', 'Token', 'asdfghjklzxcvbnmqwertyuiop_9876543210', 'was', 'sent', 'from', 'IP', '192.0.2.128', 'during', 'the', 'afternoon', 'meeting', 'in', 'Toronto', '.']","['O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'O', 'O', 'B-geo', 'O']",True
21,Agent Sarah Connor uploaded Token plmkoijnuhbygvtfcrdxeszwaq_12345 from IP 198.51.100.100 before the 3 PM deadline in Los Angeles.,"['Agent', 'Sarah', 'Connor', 'uploaded', 'Token', 'plmkoijnuhbygvtfcrdxeszwaq_12345', 'from', 'IP', '198.51.100.100', 'before', 'the', '3', 'PM', 'deadline', 'in', 'Los', 'Angeles', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-gpe', 'I-gpe', 'O']",True
22,The Token 1234567890poiuytrewqlkjhgfdsazxcvbnm was detected on IP 2606:4700:4700::1111 during the 10 AM briefing in Chicago.,"['The', 'Token', '1234567890poiuytrewqlkjhgfdsazxcvbnm', 'was', 'detected', 'on', 'IP', '2606:4700:4700::1111', 'during', 'the', '10', 'AM', 'briefing', 'in', 'Chicago', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-gpe', 'O']",True
23,CEO Michael Scott used Token qazxswedcvfrtgbnhyujmkl_0987654321 to connect through IP 192.168.0.1 at the Scranton branch.,"['CEO', 'Michael', 'Scott', 'used', 'Token', 'qazxswedcvfrtgbnhyujmkl_0987654321', 'to', 'connect', 'through', 'IP', '192.168.0.1', 'at', 'the', 'Scranton', 'branch', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O']",True
24,The Token mnbvcxzlkjhgfdsapoiuytrewq_1234567890 was traced back to IP 172.16.254.254 during the Seattle tech expo.,"['The', 'Token', 'mnbvcxzlkjhgfdsapoiuytrewq_1234567890', 'was', 'traced', 'back', 'to', 'IP', '172.16.254.254', 'during', 'the', 'Seattle', 'tech', 'expo', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O', 'O']",True
25,"On Sunday, the Token poiuytrewqlkjhgfdsamnbvcxz_987654321 was accessed from IP 203.0.113.99 near the Berlin Wall.","['On', 'Sunday', ',', 'the', 'Token', 'poiuytrewqlkjhgfdsamnbvcxz_987654321', 'was', 'accessed', 'from', 'IP', '203.0.113.99', 'near', 'the', 'Berlin', 'Wall', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
26,The Token lkjhgfdsamnbvcxzytrewq_123456789 was found linked to IP 192.168.1.50 during the 6 PM conference at IBM.,"['The', 'Token', 'lkjhgfdsamnbvcxzytrewq_123456789', 'was', 'found', 'linked', 'to', 'IP', '192.168.1.50', 'during', 'the', '6', 'PM', 'conference', 'at', 'IBM', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-org', 'O']",True
27,The Token asdfghjklpoiuytrewqzxcvbnm_9876543210 was routed through IP 8.8.8.8 at the Googleplex in Mountain View.,"['The', 'Token', 'asdfghjklpoiuytrewqzxcvbnm_9876543210', 'was', 'routed', 'through', 'IP', '8.8.8.8', 'at', 'the', 'Googleplex', 'in', 'Mountain', 'View', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'B-gpe', 'I-gpe', 'O']",True
28,"During the 2 PM session, Token qwertyuiopasdfghjklzxcvbnm_1234567890 was sent from IP 203.0.113.200 in Paris.","['During', 'the', '2', 'PM', 'session', ',', 'Token', 'qwertyuiopasdfghjklzxcvbnm_1234567890', 'was', 'sent', 'from', 'IP', '203.0.113.200', 'in', 'Paris', '.']","['O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
29,Sarah Connor uploaded the Token zxcasdqwe_rtyuio0987654321 from IP 172.217.6.46 during the Monday briefing in New York City.,"['Sarah', 'Connor', 'uploaded', 'the', 'Token', 'zxcasdqwe_rtyuio0987654321', 'from', 'IP', '172.217.6.46', 'during', 'the', 'Monday', 'briefing', 'in', 'New', 'York', 'City', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'O', 'O', 'B-geo', 'I-geo', 'I-geo', 'O']",True
30,The Token poiuytrewqlkjhgfdsamnbvcxz_0987654321 was connected to IP 2001:4860:4860::8888 at Google's headquarters in Mountain View.,"['The', 'Token', 'poiuytrewqlkjhgfdsamnbvcxz_0987654321', 'was', 'connected', 'to', 'IP', '2001:4860:4860::8888', 'at', 'Google', ""'s"", 'headquarters', 'in', 'Mountain', 'View', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'O', 'O', 'B-gpe', 'I-gpe', 'O']",True
31,The Token mnbvcxzlkjhgfdsapoiuytrewq_987654321 was traced back to IP 203.0.113.42 during the Wednesday meeting in Berlin.,"['The', 'Token', 'mnbvcxzlkjhgfdsapoiuytrewq_987654321', 'was', 'traced', 'back', 'to', 'IP', '203.0.113.42', 'during', 'the', 'Wednesday', 'meeting', 'in', 'Berlin', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'O', 'O', 'B-geo', 'O']",True
32,"On Friday afternoon, the Token asdfghjklzxcvbnmqwertyuiop_1234567890 was sent from IP 192.168.1.100 in Los Angeles.","['On', 'Friday', 'afternoon', ',', 'the', 'Token', 'asdfghjklzxcvbnmqwertyuiop_1234567890', 'was', 'sent', 'from', 'IP', '192.168.1.100', 'in', 'Los', 'Angeles', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'I-gpe', 'O']",True
33,CEO Tim Cook used Token poiuytrewqlkjhgfdsamnbvcxz_0987654321 to reach IP 2607:f8b0:4005:805::200e during the Cupertino meeting.,"['CEO', 'Tim', 'Cook', 'used', 'Token', 'poiuytrewqlkjhgfdsamnbvcxz_0987654321', 'to', 'reach', 'IP', '2607:f8b0:4005:805::200e', 'during', 'the', 'Cupertino', 'meeting', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O']",True
34,The Token qazwsxedcrfvtgbyhnujmikolp09876 was accessed at IP 64.233.160.0 on Tuesday morning in Silicon Valley.,"['The', 'Token', 'qazwsxedcrfvtgbyhnujmikolp09876', 'was', 'accessed', 'at', 'IP', '64.233.160.0', 'on', 'Tuesday', 'morning', 'in', 'Silicon', 'Valley', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-tim', 'I-tim', 'O', 'B-geo', 'I-geo', 'O']",True
35,Agent Ethan Hunt uploaded Token plmoknijbuhvygctfxrdzeswaq_12345 from IP 198.51.100.50 before the 5 PM deadline in New York.,"['Agent', 'Ethan', 'Hunt', 'uploaded', 'Token', 'plmoknijbuhvygctfxrdzeswaq_12345', 'from', 'IP', '198.51.100.50', 'before', 'the', '5', 'PM', 'deadline', 'in', 'New', 'York', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
36,The Token 1234567890poiuytrewqlkjhgfdsazxcvbnm was routed through IP 8.8.8.8 at the Google headquarters in Mountain View.,"['The', 'Token', '1234567890poiuytrewqlkjhgfdsazxcvbnm', 'was', 'routed', 'through', 'IP', '8.8.8.8', 'at', 'the', 'Google', 'headquarters', 'in', 'Mountain', 'View', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'O', 'B-gpe', 'I-gpe', 'O']",True
37,"During the 9 AM meeting, Token qwertyuiopasdfghjklzxcvbnm_1234567890 was sent from IP 203.0.113.150 in Paris.","['During', 'the', '9', 'AM', 'meeting', ',', 'Token', 'qwertyuiopasdfghjklzxcvbnm_1234567890', 'was', 'sent', 'from', 'IP', '203.0.113.150', 'in', 'Paris', '.']","['O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
38,Elizabeth Warren uploaded Token zxcasdqwe_rtyuio0987654321 from IP 172.217.6.46 during the Monday briefing in New York City.,"['Elizabeth', 'Warren', 'uploaded', 'Token', 'zxcasdqwe_rtyuio0987654321', 'from', 'IP', '172.217.6.46', 'during', 'the', 'Monday', 'briefing', 'in', 'New', 'York', 'City', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'O', 'O', 'B-geo', 'I-geo', 'I-geo', 'O']",True
39,The Token poiuytrewqlkjhgfdsamnbvcxz_0987654321 was connected to IP 2001:4860:4860::8888 at Google's headquarters in Mountain View.,"['The', 'Token', 'poiuytrewqlkjhgfdsamnbvcxz_0987654321', 'was', 'connected', 'to', 'IP', '2001:4860:4860::8888', 'at', 'Google', ""'s"", 'headquarters', 'in', 'Mountain', 'View', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'O', 'O', 'B-gpe', 'I-gpe', 'O']",True
40,The Token mnbvcxzlkjhgfdsapoiuytrewq_987654321 was traced back to IP 203.0.113.42 during the Wednesday meeting in Berlin.,"['The', 'Token', 'mnbvcxzlkjhgfdsapoiuytrewq_987654321', 'was', 'traced', 'back', 'to', 'IP', '203.0.113.42', 'during', 'the', 'Wednesday', 'meeting', 'in', 'Berlin', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'O', 'O', 'B-geo', 'O']",True
41,"On Friday afternoon, the Token asdfghjklzxcvbnmqwertyuiop_1234567890 was sent from IP 192.168.1.100 in Los Angeles.","['On', 'Friday', 'afternoon', ',', 'the', 'Token', 'asdfghjklzxcvbnmqwertyuiop_1234567890', 'was', 'sent', 'from', 'IP', '192.168.1.100', 'in', 'Los', 'Angeles', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'I-gpe', 'O']",True
42,CEO Tim Cook used Token poiuytrewqlkjhgfdsamnbvcxz_0987654321 to reach IP 2607:f8b0:4005:805::200e during the Cupertino meeting.,"['CEO', 'Tim', 'Cook', 'used', 'Token', 'poiuytrewqlkjhgfdsamnbvcxz_0987654321', 'to', 'reach', 'IP', '2607:f8b0:4005:805::200e', 'during', 'the', 'Cupertino', 'meeting', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O']",True
43,The Token qazwsxedcrfvtgbyhnujmikolp09876 was accessed at IP 64.233.160.0 on Tuesday morning in Silicon Valley.,"['The', 'Token', 'qazwsxedcrfvtgbyhnujmikolp09876', 'was', 'accessed', 'at', 'IP', '64.233.160.0', 'on', 'Tuesday', 'morning', 'in', 'Silicon', 'Valley', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-tim', 'I-tim', 'O', 'B-geo', 'I-geo', 'O']",True
44,Agent Ethan Hunt uploaded Token plmoknijbuhvygctfxrdzeswaq_12345 from IP 198.51.100.50 before the 5 PM deadline in New York.,"['Agent', 'Ethan', 'Hunt', 'uploaded', 'Token', 'plmoknijbuhvygctfxrdzeswaq_12345', 'from', 'IP', '198.51.100.50', 'before', 'the', '5', 'PM', 'deadline', 'in', 'New', 'York', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
0,"Yesterday, the user 4rtyuio_pqwer1234567zxcnvb accessed the server at 10.0.0.42 in San Francisco under the supervision of Dr. Alice Johnson.","['Yesterday', ',', 'the', 'user', '4rtyuio_pqwer1234567zxcnvb', 'accessed', 'the', 'server', 'at', '10.0.0.42', 'in', 'San', 'Francisco', 'under', 'the', 'supervision', 'of', 'Dr.', 'Alice', 'Johnson', '.']","['B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O']",True
1,"At 14:30, the encrypted token 9as87d6f5g4h3j2k1_lmno987654321qwaszx was transmitted from 172.217.5.110 to the New York office of OpenAI.","['At', '14:30', ',', 'the', 'encrypted', 'token', '9as87d6f5g4h3j2k1_lmno987654321qwaszx', 'was', 'transmitted', 'from', '172.217.5.110', 'to', 'the', 'New', 'York', 'office', 'of', 'OpenAI', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'B-org', 'O']",True
2,Michael attended the conference in Berlin and submitted the token xcvbnm_1234567890poiuytrewqasdfghjk at 08:00 from IP 192.168.2.101.,"['Michael', 'attended', 'the', 'conference', 'in', 'Berlin', 'and', 'submitted', 'the', 'token', 'xcvbnm_1234567890poiuytrewqasdfghjk', 'at', '08:00', 'from', 'IP', '192.168.2.101', '.']","['B-per', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'B-tim', 'O', 'O', 'B-IP', 'O']",True
3,The administrator sent the token 98uytresdfghjkl_mnbvcxzqwertyuiop1234 from 2001:0db8:85a3:0000:0000:8a2e:0370:7334 during the Tokyo summit.,"['The', 'administrator', 'sent', 'the', 'token', '98uytresdfghjkl_mnbvcxzqwertyuiop1234', 'from', '2001:0db8:85a3:0000:0000:8a2e:0370:7334', 'during', 'the', 'Tokyo', 'summit', '.']","['O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O']",True
4,Jessica sent a message with token a1b2c3d4e5f6g7h8i9_jk_lmnopqrstu to 203.0.113.45 while visiting London.,"['Jessica', 'sent', 'a', 'message', 'with', 'token', 'a1b2c3d4e5f6g7h8i9_jk_lmnopqrstu', 'to', '203.0.113.45', 'while', 'visiting', 'London', '.']","['B-per', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O']",True
5,"On Monday, the token zxcvbnmlkjhgfdsa_qwertyuiop1234567890 was logged from 198.51.100.23 at Microsoft's Seattle office.","['On', 'Monday', ',', 'the', 'token', 'zxcvbnmlkjhgfdsa_qwertyuiop1234567890', 'was', 'logged', 'from', '198.51.100.23', 'at', 'Microsoft', ""'s"", 'Seattle', 'office', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-geo', 'O', 'O']",True
6,Dr. Emily Clark received token qwertyuiopasdfghjklzxcvbnm_123456789 from IP 172.16.0.5 while working remotely in Paris.,"['Dr.', 'Emily', 'Clark', 'received', 'token', 'qwertyuiopasdfghjklzxcvbnm_123456789', 'from', 'IP', '172.16.0.5', 'while', 'working', 'remotely', 'in', 'Paris', '.']","['B-per', 'I-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",True
7,The encrypted token mnbvcxzasdfghjklqwerty_uiop0987654321 was accessed on 10.10.10.10 during the Berlin Marathon.,"['The', 'encrypted', 'token', 'mnbvcxzasdfghjklqwerty_uiop0987654321', 'was', 'accessed', 'on', '10.10.10.10', 'during', 'the', 'Berlin', 'Marathon', '.']","['O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O']",True
8,Sarah deployed the token 123abc_def456gh7890ijklmnopqrs to 255.255.255.255 while attending the UN meeting in New York.,"['Sarah', 'deployed', 'the', 'token', '123abc_def456gh7890ijklmnopqrs', 'to', '255.255.255.255', 'while', 'attending', 'the', 'UN', 'meeting', 'in', 'New', 'York', '.']","['B-per', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'O', 'O', 'B-org', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
9,The token q1w2e3r4t5y6u7i8o9_p0a9s8d7f6g5h4 was verified from 123.45.67.89 in the London branch of Barclays.,"['The', 'token', 'q1w2e3r4t5y6u7i8o9_p0a9s8d7f6g5h4', 'was', 'verified', 'from', '123.45.67.89', 'in', 'the', 'London', 'branch', 'of', 'Barclays', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O', 'B-org', 'O']",True
10,"During the event on 2024-04-15, the token poiuytrewqasdfghjklzxcvbnm_0987654321 was sent to 2001:0db8:85a3:0000:0000:8a2e:0370:7334 in Chicago.","['During', 'the', 'event', 'on', '2024-04-15', ',', 'the', 'token', 'poiuytrewqasdfghjklzxcvbnm_0987654321', 'was', 'sent', 'to', '2001:0db8:85a3:0000:0000:8a2e:0370:7334', 'in', 'Chicago', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
11,Tom requested the token z9x8c7v6b5n4m3a2s1_qw_er_ty from IP 10.254.254.254 during his stay in Sydney.,"['Tom', 'requested', 'the', 'token', 'z9x8c7v6b5n4m3a2s1_qw_er_ty', 'from', 'IP', '10.254.254.254', 'during', 'his', 'stay', 'in', 'Sydney', '.']","['B-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",True
12,The token asdfghjklqwertyuiopzxcvbnm_123456789 was uploaded to 192.0.2.146 by the Google team in Mountain View.,"['The', 'token', 'asdfghjklqwertyuiopzxcvbnm_123456789', 'was', 'uploaded', 'to', '192.0.2.146', 'by', 'the', 'Google', 'team', 'in', 'Mountain', 'View', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
13,Lisa updated the token poiuytrewqlkjhgfdsamnbvcxz_9876543210 on 8:00 AM from IP 172.31.255.255 in Toronto.,"['Lisa', 'updated', 'the', 'token', 'poiuytrewqlkjhgfdsamnbvcxz_9876543210', 'on', '8:00', 'AM', 'from', 'IP', '172.31.255.255', 'in', 'Toronto', '.']","['B-per', 'O', 'O', 'O', 'B-Token', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
14,The token q1w2e3r4t5y6u7i8o9p0_lkjhgfdsamnbvcxz was transferred from 8.8.8.8 during the Berlin conference.,"['The', 'token', 'q1w2e3r4t5y6u7i8o9p0_lkjhgfdsamnbvcxz', 'was', 'transferred', 'from', '8.8.8.8', 'during', 'the', 'Berlin', 'conference', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O']",True
15,"At 7 PM, the token zxcvbnmlkjhgfdsapoiuytrewq_1234567890 was accessed from IP 10.10.1.1 by Microsoft employees in Seattle.","['At', '7', 'PM', ',', 'the', 'token', 'zxcvbnmlkjhgfdsapoiuytrewq_1234567890', 'was', 'accessed', 'from', 'IP', '10.10.1.1', 'by', 'Microsoft', 'employees', 'in', 'Seattle', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'O', 'B-geo', 'O']",True
16,The hacker used token 0987poiuytrewqasdf-zxcvbnm1234567890 from IPv6 address 2001:4860:4860::8888 during the Paris attack.,"['The', 'hacker', 'used', 'token', '0987poiuytrewqasdf-zxcvbnm1234567890', 'from', 'IPv6', 'address', '2001:4860:4860::8888', 'during', 'the', 'Paris', 'attack', '.']","['O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O']",True
17,Emily uploaded the token plmoknijbuhvygctfxrdzeswaq_0987654321 to 198.18.0.1 while attending the UN summit in Geneva.,"['Emily', 'uploaded', 'the', 'token', 'plmoknijbuhvygctfxrdzeswaq_0987654321', 'to', '198.18.0.1', 'while', 'attending', 'the', 'UN', 'summit', 'in', 'Geneva', '.']","['B-per', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'O', 'O', 'B-org', 'O', 'O', 'B-geo', 'O']",True
18,The token qazwsxedcrfvtgbyhnujmikolp_1234567890 was sent from 203.0.113.195 during the annual Tokyo meeting.,"['The', 'token', 'qazwsxedcrfvtgbyhnujmikolp_1234567890', 'was', 'sent', 'from', '203.0.113.195', 'during', 'the', 'annual', 'Tokyo', 'meeting', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'B-geo', 'O', 'O']",True
19,"At noon, the system received token mnbvcxzlkjhgfdsapoiuytrewq_0987654321 from IP 172.20.10.5 in New Delhi.","['At', 'noon', ',', 'the', 'system', 'received', 'token', 'mnbvcxzlkjhgfdsapoiuytrewq_0987654321', 'from', 'IP', '172.20.10.5', 'in', 'New', 'Delhi', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
20,The encrypted token 1qaz2wsx3edc4rfv5tgb6yhnmujikolp was discovered from 192.0.2.0 during the London conference.,"['The', 'encrypted', 'token', '1qaz2wsx3edc4rfv5tgb6yhnmujikolp', 'was', 'discovered', 'from', '192.0.2.0', 'during', 'the', 'London', 'conference', '.']","['O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O']",True
21,John and Mary exchanged token 12345qwertyuiop_asdfghjklzxcvbnm from IP 10.1.1.1 during the New York tech meetup.,"['John', 'and', 'Mary', 'exchanged', 'token', '12345qwertyuiop_asdfghjklzxcvbnm', 'from', 'IP', '10.1.1.1', 'during', 'the', 'New', 'York', 'tech', 'meetup', '.']","['B-per', 'O', 'B-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O']",True
22,"At 15:45, the token plmoknijbuhvygctfxrdzeswaq_0123456789 was uploaded to 198.51.100.7 in San Diego.","['At', '15:45', ',', 'the', 'token', 'plmoknijbuhvygctfxrdzeswaq_0123456789', 'was', 'uploaded', 'to', '198.51.100.7', 'in', 'San', 'Diego', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
23,"The CEO, Anna Schmidt, used token qwertyuiopasdfghjklzxcvbnm_09876 from IPv6 2607:f8b0:4005:805::200e in Berlin.","['The', 'CEO', ',', 'Anna', 'Schmidt', ',', 'used', 'token', 'qwertyuiopasdfghjklzxcvbnm_09876', 'from', 'IPv6', '2607:f8b0:4005:805::200e', 'in', 'Berlin', '.']","['O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
24,The token asdfqwertyuiopzxcvbnmlkjh_1234567890 was retrieved from IP 203.0.113.25 during the Microsoft event in Redmond.,"['The', 'token', 'asdfqwertyuiopzxcvbnmlkjh_1234567890', 'was', 'retrieved', 'from', 'IP', '203.0.113.25', 'during', 'the', 'Microsoft', 'event', 'in', 'Redmond', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'O', 'B-geo', 'O']",True
25,"During the 2023 summit, the token qazwsxedcrfvtgbyhnujmikolp_0987654321 was sent from 192.168.100.100 in New York.","['During', 'the', '2023', 'summit', ',', 'the', 'token', 'qazwsxedcrfvtgbyhnujmikolp_0987654321', 'was', 'sent', 'from', '192.168.100.100', 'in', 'New', 'York', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
